"","ProjectName","Field_Name","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","USGS_Station_Number","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","area_ft2","runoff_in","water_year","month"
"1647","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2015-9",2015-08-18 20:45:00,2015-08-19 16:30:00,9947,4.512,291852,0.408988117264915,"2015",8
"1648","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2015-10",2015-08-23 03:15:00,2015-08-23 08:45:00,434.9,0.07035,291852,0.0178816660499157,"2015",8
"1649","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2015-11",2015-09-17 12:45:00,2015-09-17 15:00:00,148.5,0.0378,291852,0.00610583446404342,"2015",9
"1650","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2015-12",2015-09-23 22:00:00,2015-09-24 00:30:00,217.1,0.03612,291852,0.0089264421693187,"2015",9
"1651","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-1",2015-10-31 07:45:00,2015-11-03 16:15:00,8417,0.1749,291852,0.346079519756589,"2016",10
"1652","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-2",2015-11-12 01:00:00,2015-11-13 12:15:00,59270,2.485,291852,2.43698861066568,"2016",11
"1653","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-3",2015-11-16 17:00:00,2015-11-19 18:30:00,25730,0.5574,291852,1.05793347313022,"2016",11
"1654","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-4",2015-12-10 17:30:00,2015-12-11 18:45:00,1481,0.02188,291852,0.0608938777188438,"2016",12
"1655","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-5",2015-12-13 10:45:00,2015-12-14 10:00:00,1582,0.035,291852,0.0650466674890013,"2016",12
"1656","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-5",2015-12-14 10:00:00,2015-12-16 16:30:00,40700,2.275,291852,1.67345092718227,"2016",12
"1657","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-5",2015-12-16 16:30:00,2015-12-17 05:05:00,3161,0.1226,291852,0.12996998478681,"2016",12
"1658","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2016-6",2016-02-27 18:30:00,2016-02-29 01:00:00,7457,0.1379,291852,0.306607458574894,"2016",2
"1659","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2016-7",2016-03-06 19:00:00,2016-03-07 14:00:00,15490,0.5618,291852,0.636898153858805,"2016",3
"1660","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2016-7",2016-03-07 14:00:00,2016-03-08 13:45:00,33390,1.021,291852,1.37288762797582,"2016",3
"1661","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2016-7",2016-03-08 13:45:00,2016-03-11 02:15:00,11010,0.2038,291852,0.452695201677563,"2016",3
"1662","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-8",2016-03-15 13:00:00,2016-03-16 01:45:00,12720,0.8432,291852,0.523004810657457,"2016",3
"1663","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-8",2016-03-16 01:45:00,2016-03-19 04:45:00,30140,0.8096,291852,1.23925825418363,"2016",3
"1664","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-9",2016-03-27 10:15:00,2016-03-28 07:45:00,1404,0.04237,291852,0.0577278894782287,"2016",3
"1665","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-10",2016-03-30 12:15:00,2016-03-31 12:45:00,7223,0.564,291852,0.296986143661856,"2016",3
"1666","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-10",2016-03-31 12:45:00,2016-04-01 20:45:00,3696,0.1275,291852,0.151967435549525,"2016",3
"1667","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-11",2016-06-15 00:45:00,2016-06-15 04:45:00,596.1,0.09291,291852,0.0245096829900086,"2016",6
"1668","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-12",2016-08-11 10:00:00,2016-08-11 14:45:00,6106,1.675,291852,0.251058755807738,"2016",8
"1669","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-13",2016-09-06 11:45:00,2016-09-07 10:15:00,19330,8.53,291852,0.794786398585585,"2016",9
"1670","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-14",2016-09-16 02:30:00,2016-09-16 09:00:00,687.3,0.0681,291852,0.0282595288022696,"2016",9
"1671","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-15",2016-09-21 23:15:00,2016-09-23 02:45:00,53270,9.184,291852,2.19028822828009,"2016",9
"1672","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2016-16",2016-09-25 14:30:00,2016-09-25 21:45:00,1193,0.3008,291852,0.0490522593643354,"2016",9
"1673","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-1",2017-01-22 23:00:00,2017-01-24 08:30:00,4857,0.05615,291852,0.199703959541137,"2017",1
"1674","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-2",2017-02-17 21:00:00,2017-02-18 16:00:00,6861,0.1547,291852,0.282101887257925,"2017",2
"1675","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-2",2017-02-18 16:00:00,2017-02-19 17:00:00,14000,0.6695,291852,0.575634225566383,"2017",2
"1676","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-2",2017-02-19 17:00:00,2017-02-20 15:15:00,12620,0.5258,291852,0.518893137617697,"2017",2
"1677","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-2",2017-02-20 15:15:00,2017-02-21 16:00:00,29100,1.18,291852,1.19649685457012,"2017",2
"1678","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Frozen","Storm","2017-2",2017-02-21 16:00:00,2017-02-23 13:00:00,6704,0.1036,291852,0.275646560585502,"2017",2
"1679","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-3",2017-03-05 22:00:00,2017-03-06 03:00:00,396.2,0.02929,291852,0.0162904485835286,"2017",3
"1680","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-4",2017-03-06 08:15:00,2017-03-09 01:15:00,21430,3.15,291852,0.881131532420542,"2017",3
"1681","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-5",2017-04-10 02:30:00,2017-04-10 04:30:00,314.8,0.0726,291852,0.0129435467291641,"2017",4
"1682","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-6",2017-04-15 10:45:00,2017-04-15 20:15:00,3209,0.1798,291852,0.131943587845894,"2017",4
"1683","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-7",2017-04-16 01:15:00,2017-04-16 09:30:00,5489,0.669,291852,0.22568973315242,"2017",4
"1684","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-8",2017-04-20 00:30:00,2017-04-20 19:00:00,9345,0.457,291852,0.384235845565561,"2017",4
"1685","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-9",2017-05-01 05:30:00,2017-05-02 05:30:00,10650,0.3828,291852,0.437893178734427,"2017",5
"1686","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-10",2017-05-17 06:15:00,2017-05-17 18:15:00,11660,0.8404,291852,0.479421076436002,"2017",5
"1687","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-11",2017-05-17 21:45:00,2017-05-18 15:45:00,51770,15.92,291852,2.12861313268369,"2017",5
"1688","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-12",2017-05-20 18:15:00,2017-05-21 03:45:00,9706,1.085,291852,0.399078985239094,"2017",5
"1689","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-13",2017-06-03 06:30:00,2017-06-03 07:15:00,103.9,0.111,291852,0.00427202828831051,"2017",6
"1690","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-14",2017-06-11 14:30:00,2017-06-11 15:30:00,62,0.02623,291852,0.00254923728465112,"2017",6
"1691","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-15",2017-06-18 04:45:00,2017-06-18 06:15:00,273.4,0.14,291852,0.0112413140907035,"2017",6
"1692","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-16",2017-07-01 05:30:00,2017-07-01 08:00:00,7091,4.206,291852,0.291558735249373,"2017",7
"1693","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-17",2017-07-12 07:45:00,2017-07-12 09:30:00,31380,17.94,291852,1.29024299987665,"2017",7
"1694","Dry Run","WF2","WY2011-WY2017",7,"No","Surface","WI","St. Croix",45.020833,-92.300306,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","No",6.7,"Freeon silt loam, heavy substratum","B/D","Moderately well drained",5.3,"No","???",178,"Lower St. Croix River","Willow River","Dry Run",70300051004,"USGS-450115092180101","Non-Frozen","Storm","2017-18",2017-08-17 12:30:00,2017-08-17 15:45:00,694.7,0.2374,291852,0.0285637926072119,"2017",8
"1695","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2015-1",2015-03-09 20:00:00,2015-03-10 08:00:00,5296,0.382,409464,0.155207783834476,"2015",3
"1696","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2015-2",2015-03-10 17:45:00,2015-03-11 04:30:00,6390,0.497,409464,0.187269210480042,"2015",3
"1697","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2015-3",2015-03-11 17:00:00,2015-03-11 21:15:00,987,0.171,409464,0.0289256198347107,"2015",3
"1698","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Non-Frozen","Storm","2015-4",2015-09-18 03:44:00,2015-09-18 04:02:00,29,0.069,409464,0.000849891565558877,"2015",9
"1699","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2016-1",2016-02-07 20:15:00,2016-02-08 02:15:00,1329,0.1826,409464,0.0389484789871637,"2016",2
"1700","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2016-2",2016-02-19 04:30:00,2016-02-20 06:15:00,8243,0.648,409464,0.241574350858684,"2016",2
"1701","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Frozen","Storm","2016-3",2016-02-20 16:00:00,2016-02-20 20:45:00,223.9,0.02721,409464,0.00656174901822871,"2016",2
"1702","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Non-Frozen","Storm","2016-4",2016-08-20 11:23:00,2016-08-20 11:45:00,64,0.111,409464,0.00187562276537131,"2016",8
"1703","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Non-Frozen","Storm","2016-5",2016-08-27 06:15:00,2016-08-27 06:23:00,2,0.0067,409464,5.86132114178536e-05,"2016",8
"1704","Rebout","RE1","WY2015-WY2021",7,"No","Surface","WI","Rock",42.664917,-89.120611,"Grain","Corn-Soybean","Cultivated Crops","Yes","No","No",9.4,"Winnebago silt loam","B","Well drained",3,"Yes","",64,"Lower Rock River","Marsh Creek-Rock River","City of Janesville-Rock River",70900021502,"USGS-423954089071501","Non-Frozen","Storm","2016-6",2016-09-25 19:41:00,2016-09-25 19:49:00,3,0.009,409464,8.79198171267804e-05,"2016",9
