"USGS_Station_Number","P_start","P_end","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I15_mm_hr","I30_mm_hr","I60_mm_hr","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Field_Name","BasinArea_ac","Date","Tmp","P_frozen","area_ft2","P_event_id","Associated_Q","Q_event_count","Q_total_volume_raw","Q_total_volume","Q_event_ids","Shared_Q","Q_total_mm_raw","Q_total_mm","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-442954087355700",2004-11-10 23:14:00,2004-11-11 02:43:00,3.556,3.483,1.020826,6.096,4.572,4.064,3.048,2.54,64.87,0.07785,75.75,0.0909,0,0,0,35.814,"P1",20.5,2004-11-10,5.55000019073486,FALSE,892980,7580,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-16 00:14:00,2004-11-16 01:16:00,1.27,1.033,1.229106,3.048,1.524,2.032,1.524,1.016,23.62,0.01417,26.59,0.01595,0,0,3.81,8.89,"P1",20.5,2004-11-16,4.05000019073486,FALSE,892980,7581,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-17 06:35:00,2004-11-17 09:46:00,1.524,3.183,0.47879,3.048,3.048,3.048,2.032,1.016,28.6,0.02288,29.75,0.0238,0,1.27,5.08,5.08,"P1",20.5,2004-11-17,8.70000076293945,FALSE,892980,7582,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-19 15:55:00,2004-11-20 08:30:00,12.192,16.58,0.735076,3.048,3.048,2.032,1.524,1.524,182.4,0.1095,211.6,0.1269,0,0,2.794,6.604,"P1",20.5,2004-11-19,8.41000080108643,FALSE,892980,7583,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-20 10:32:00,2004-11-20 12:48:00,1.27,2.267,0.560324,3.048,3.048,2.032,1.016,0.762,22.75,0.0091,22.86,0.009146,12.192,12.192,14.986,18.796,"P1",20.5,2004-11-20,8.16000080108643,FALSE,892980,7584,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-26 22:04:00,2004-11-27 13:52:00,11.684,15.8,0.739394,3.048,3.048,3.048,2.54,2.032,178,0.178,206.5,0.2065,0,0,9.906,16.256,"P1",20.5,2004-11-26,-2.13000011444092,TRUE,892980,7585,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-27 16:16:00,2004-11-28 00:11:00,6.604,7.917,0.834136,3.048,3.048,3.048,2.032,1.778,106.6,0.08524,125,0.1,11.684,11.684,11.684,27.94,"P1",20.5,2004-11-27,2.72000002861023,FALSE,892980,7586,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-11-28 03:52:00,2004-11-28 10:52:00,3.302,7,0.471678,3.048,1.524,1.016,1.016,0.762,49.53,0.01981,49.7,0.01988,13.97,18.288,18.288,34.544,"P1",20.5,2004-11-28,3.21000003814697,FALSE,892980,7587,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-06 12:33:00,2004-12-06 16:38:00,6.604,4.083,1.617218,9.144,6.096,5.08,4.572,3.302,123.9,0.223,147.8,0.2661,0,0,0,21.59,"P1",20.5,2004-12-06,-0.290000021457672,TRUE,892980,7588,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-07 00:17:00,2004-12-07 01:02:00,0.508,0.75,0.677418,3.048,1.524,1.016,0.508,0.508,12.02,0.002403,11.41,0.002282,7.112,7.112,7.112,28.702,"P1",20.5,2004-12-07,2.1100001335144,FALSE,892980,7589,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-07 11:06:00,2004-12-07 18:11:00,10.922,7.083,1.542034,6.096,4.572,4.064,4.064,3.556,195.5,0.3127,239.8,0.3837,8.128,8.128,8.128,29.718,"P1",20.5,2004-12-07,2.1100001335144,FALSE,892980,7590,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-10 04:25:00,2004-12-10 20:18:00,26.162,15.88,1.64719,9.144,7.62,7.112,6.096,5.334,506.3,1.215,607,1.457,0,0,19.304,40.894,"P1",20.5,2004-12-10,4.66000032424927,FALSE,892980,7591,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-12 14:36:00,2004-12-12 15:17:00,0.762,0.6833,1.11506,3.048,1.524,1.016,1.016,0.762,15.84,0.006336,16.68,0.006671,0,6.858,45.72,45.72,"P1",20.5,2004-12-12,-0.290000021457672,TRUE,892980,7592,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-30 14:24:00,2004-12-30 17:50:00,4.318,3.433,1.257554,6.096,6.096,5.08,4.064,2.794,82.39,0.1318,96.08,0.1537,0,0,0,0,"P1",20.5,2004-12-30,-2.85000014305115,TRUE,892980,7593,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-30 21:41:00,2004-12-30 22:38:00,0.762,0.95,0.802132,3.048,1.524,2.032,1.016,0.762,15.94,0.006375,16.36,0.006543,4.318,4.318,4.318,4.318,"P1",20.5,2004-12-30,-2.85000014305115,TRUE,892980,7594,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2004-12-31 01:13:00,2004-12-31 02:57:00,2.286,1.733,1.318768,6.096,4.572,4.064,2.54,1.524,45.86,0.04586,52.72,0.05272,5.08,5.08,5.08,5.08,"P1",20.5,2004-12-31,4.41000032424927,FALSE,892980,7595,TRUE,1,6520,6520,"1163",FALSE,2.22546529597527,2.22546529597527,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Fall",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",0,"Previous summer + current fall",0,"No"
"USGS-442954087355700",2005-01-02 08:51:00,2005-01-02 12:58:00,9.906,4.117,2.406396,36.576,27.432,21.336,13.716,7.874,295.9,1.598,298.3,1.611,0,0,7.366,7.366,"P1",20.5,2005-01-02,-2.25999999046326,TRUE,892980,7596,TRUE,1,5804,5804,"1164",FALSE,1.98107370825774,1.98107370825774,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-01-12 05:55:00,2005-01-12 14:59:00,5.08,9.067,0.560324,3.048,3.048,2.032,1.524,1.27,76.88,0.04613,83.92,0.05035,0.254,0.254,0.254,17.78,"P1",20.5,2005-01-12,-3.03000020980835,TRUE,892980,7597,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-01-12 22:29:00,2005-01-13 02:02:00,1.016,3.55,0.286258,3.048,1.524,1.016,1.016,0.508,18.72,0.007487,16.5,0.006602,5.334,5.588,5.588,23.114,"P1",20.5,2005-01-12,-3.03000020980835,TRUE,892980,7598,TRUE,1,9886,9886,"1166",FALSE,3.37437882147417,3.37437882147417,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-07 00:16:00,2005-02-07 05:54:00,2.7432,5.633,0.486918,2.7432,2.7432,1.8288,1.3716,1.143,42.33,0.02286,44.19,0.02386,0,0,0,0,"P1",20.5,2005-02-07,3.13000011444092,FALSE,892980,7599,TRUE,1,40480,40480,"1167",TRUE,13.8169992609017,13.8169992609017,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-07 08:06:00,2005-02-07 11:54:00,4.3434,3.8,1.143,5.4864,4.1148,3.6576,2.7432,2.0574,72.55,0.07835,86.87,0.09382,2.7432,2.7432,2.7432,2.7432,"P1",20.5,2005-02-07,3.13000011444092,FALSE,892980,7600,TRUE,1,40480,0,"1167",TRUE,13.8169992609017,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-07 16:19:00,2005-02-07 17:52:00,0.9144,1.55,0.590042,2.7432,1.3716,0.9144,0.9144,0.4572,16.65,0.005996,16.51,0.005943,7.3152,7.3152,7.3152,7.3152,"P1",20.5,2005-02-07,3.13000011444092,FALSE,892980,7601,TRUE,1,40480,0,"1167",TRUE,13.8169992609017,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-13 23:22:00,2005-02-14 02:42:00,1.3716,3.333,0.41148,2.7432,1.3716,0.9144,0.9144,0.6858,22.75,0.008188,21.81,0.007851,0,0,8.4582,8.4582,"P1",20.5,2005-02-13,1.7700001001358,FALSE,892980,7602,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-15 00:01:00,2005-02-15 10:03:00,5.9436,10.03,0.592328,2.7432,2.7432,1.8288,1.8288,1.6002,89.77,0.06463,100.2,0.07217,1.3716,1.6002,1.6002,10.0584,"P1",20.5,2005-02-15,1.06000006198883,FALSE,892980,7603,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-02-15 16:34:00,2005-02-15 19:03:00,1.8288,2.483,0.736346,2.7432,2.7432,1.8288,1.3716,1.143,30.52,0.01648,33.66,0.01818,6.4008,7.7724,7.7724,16.2306,"P1",20.5,2005-02-15,1.06000006198883,FALSE,892980,7604,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-03-30 23:45:00,2005-03-31 01:20:00,6.9088,1.583,4.36372,28.0416,19.5072,13.9192,11.0744,6.4516,222.2,0.969,219.8,0.9582,0,0,0,0,"P1",20.5,2005-03-30,7.73000049591064,FALSE,892980,7605,TRUE,1,171.6,171.6,"1173",FALSE,0.0585720620842572,0.0585720620842572,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-03-31 03:27:00,2005-03-31 04:16:00,2.0574,0.8167,2.519172,16.4592,9.6012,7.3152,3.6576,2.0574,57.19,0.08236,58.05,0.08359,6.9088,6.9088,6.9088,6.9088,"P1",20.5,2005-03-31,9.84000015258789,FALSE,892980,7606,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-04-11 08:45:00,2005-04-11 09:26:00,0.6858,0.6833,1.003554,5.4864,2.7432,1.8288,0.9144,0.6858,15.55,0.005598,16.25,0.005849,0,0,0,8.9662,"P1",20.5,2005-04-11,11.2600002288818,FALSE,892980,7607,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-04-20 01:29:00,2005-04-20 05:56:00,21.971,4.45,4.93776,24.9936,23.4696,21.1328,17.8816,11.4554,637.4,4.488,659.9,4.645,0,0,0,0.6858,"P1",20.5,2005-04-20,16.25,FALSE,892980,7608,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-04-26 01:36:00,2005-04-26 04:06:00,7.0866,2.5,2.83464,5.4864,5.4864,4.572,4.1148,3.8862,140.7,0.2279,172.8,0.2799,0,0,22.1996,22.1996,"P1",20.5,2005-04-26,9.13000011444092,FALSE,892980,7609,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-04-26 06:41:00,2005-04-26 13:18:00,2.286,6.617,0.34544,5.4864,2.7432,2.7432,1.8288,1.143,37.32,0.02687,36.07,0.02597,7.0866,7.0866,29.2862,29.2862,"P1",20.5,2005-04-26,9.13000011444092,FALSE,892980,7610,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-04-27 03:02:00,2005-04-27 03:15:00,0.6858,0.2167,3.16484,2.7432,2.7432,2.7432,1.3716,0.6858,15.55,0.008395,17.7,0.00956,5.4864,9.6012,24.257,31.8008,"P1",20.5,2005-04-27,4.41000032424927,FALSE,892980,7611,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-06 20:17:00,2005-05-06 21:24:00,2.286,1.117,2.04724,8.2296,8.2296,6.4008,3.6576,2.0574,55.43,0.07982,59.44,0.08559,0,0,0,10.9728,"P1",20.5,2005-05-06,11.7000007629395,FALSE,892980,7612,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-13 05:42:00,2005-05-13 06:15:00,0.6858,0.55,1.246886,5.4864,2.7432,1.8288,0.9144,0.6858,16.44,0.005917,17.04,0.006136,0,0,2.5146,2.5146,"P1",20.5,2005-05-13,5.21000003814697,FALSE,892980,7613,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-13 08:41:00,2005-05-13 10:58:00,8.4582,2.283,3.70332,16.4592,15.0876,12.8016,8.2296,6.1722,209.8,0.6799,231.1,0.7487,0.6858,0.6858,3.2004,3.2004,"P1",20.5,2005-05-13,5.21000003814697,FALSE,892980,7614,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-13 13:10:00,2005-05-13 17:22:00,3.429,4.2,0.816356,2.7432,2.7432,2.7432,1.8288,1.6002,55.52,0.03997,63.86,0.04598,9.144,9.144,11.6586,11.6586,"P1",20.5,2005-05-13,5.21000003814697,FALSE,892980,7615,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-13 20:21:00,2005-05-13 20:53:00,0.6858,0.5333,1.285748,2.7432,1.3716,1.8288,0.9144,0.6858,14.12,0.005083,15.26,0.005494,12.573,12.573,14.859,15.0876,"P1",20.5,2005-05-13,5.21000003814697,FALSE,892980,7616,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-14 21:19:00,2005-05-14 21:57:00,0.4572,0.6333,0.721868,2.7432,1.3716,0.9144,0.4572,0.4572,10.56,0.0019,10.22,0.00184,0.4572,13.716,13.9446,16.2306,"P1",20.5,2005-05-14,7.39000034332275,FALSE,892980,7617,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-17 10:42:00,2005-05-17 11:09:00,0.6858,0.45,1.524,5.4864,2.7432,1.8288,1.3716,0.6858,15.21,0.008214,16.55,0.008936,0,0,14.1732,16.6878,"P1",20.5,2005-05-17,8.91000080108643,FALSE,892980,7618,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-19 03:43:00,2005-05-19 09:45:00,5.9436,6.033,0.985012,5.4864,5.4864,4.572,3.2004,2.0574,103.5,0.1305,120.7,0.1521,0,0.9144,15.0876,17.6022,"P1",20.5,2005-05-19,12.8200006484985,FALSE,892980,7619,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-19 14:19:00,2005-05-19 22:47:00,5.4864,8.467,0.647954,8.2296,6.858,5.4864,3.2004,2.286,95.21,0.12,104,0.1311,5.9436,6.1722,21.0312,23.5458,"P1",20.5,2005-05-19,12.8200006484985,FALSE,892980,7620,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
"USGS-442954087355700",2005-05-22 10:33:00,2005-05-22 11:24:00,4.1148,0.85,4.84124,10.9728,8.2296,8.2296,7.3152,4.1148,109.4,0.3151,118.3,0.3406,0,0,12.3444,26.7462,"P1",20.5,2005-05-22,15.5600004196167,FALSE,892980,7621,FALSE,0,0,0,,FALSE,0,0,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2005,"Spring",0.95,1.9,0,1.9,0,0,0.95,0.95,0,0,0,0.95,"Previous crop",1.9,"Current fall + spring",0,"No"
