"Field_Name","frozen","storm","unique_storm_number","Q_start","Q_end","runoff_volume","peak_discharge","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I30_mm_hr","I60_mm_hr","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Q_event_id","BasinArea_ac","area_ft2","runoff_mm","first_P_start","Q_response_time_hr","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"KP3","Non-Frozen","Storm","2007-15",2007-08-22 07:30:00,2007-08-22 11:00:00,234.1,0.1369,23.622,2.617,9.02716,94.488,76.2,36.068,18.288,0,21.336,107.442,150.114,1052,6.1,265716,0.268533622363727,2007-08-22 07:16:00,0.233333333333333,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2007,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2007-16",2007-08-22 21:45:00,2007-08-23 05:00:00,8406,1.728,35.56,5.483,6.48462,143.256,109.728,50.8,26.162,23.622,23.622,125.73,173.736,1053,6.1,265716,9.64243327462403,2007-08-22 21:44:00,0.0166666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2007,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2007-17",2007-08-23 13:45:00,2007-08-23 15:45:00,139.3,0.04839,10.414,3.9,2.66954,39.624,25.908,13.716,9.906,35.56,59.182,161.29,208.28,1054,6.1,265716,0.15978954974484,2007-08-23 10:28:00,3.28333333333333,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2007,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2007-18",2007-08-24 07:45:00,2007-08-24 12:46:00,7413,1.846,26.416,3.05,8.6614,79.248,70.104,46.736,23.368,11.176,52.832,172.466,198.12,1055,6.1,265716,8.50337352662241,2007-08-24 07:34:00,0.183333333333333,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2007,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2007-19",2007-08-24 23:15:00,2007-08-25 02:45:00,92.5,0.05481,8.382,2.633,3.18262,33.528,24.384,14.224,7.62,26.924,46.736,199.136,224.79,1056,6.1,265716,0.106105767059567,2007-08-24 22:59:00,0.266666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2007,"Summer",1,0,0,0,0,0,1,0,0,1,1,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2008-1",2007-12-23 10:30:00,2007-12-23 20:00:00,2048,0.1186,11.43,7.233,1.580134,12.192,7.62,6.096,5.588,1.27,1.27,1.27,1.27,1057,6.1,265716,2.3492390371675,2007-12-23 03:24:00,7.1,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Fall",1,0,0,0,0,0,1,0,0,0,0,0,"Previous crop",0,"Previous summer + current fall",0,"No"
"KP3","Non-Frozen","Storm","2008-7",2008-04-10 23:15:00,2008-04-11 01:15:00,596.2,0.1884,23.114,10.77,2.146808,21.336,18.288,9.652,5.842,0,28.702,32.512,52.07,1063,6.1,265716,0.683894684550422,2008-04-10 14:27:00,8.8,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Spring",1,0,0,0,0,0,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"KP3","Non-Frozen","Storm","2008-8",2008-04-25 08:30:00,2008-04-25 10:00:00,155.5,0.0741,27.94,2.25,12.41806,45.72,36.576,23.876,17.78,3.302,3.302,4.064,10.922,1064,6.1,265716,0.178372397597435,2008-04-25 07:13:00,1.28333333333333,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Spring",1,0,0,0,0,0,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"KP3","Non-Frozen","Storm","2008-9",2008-04-25 15:45:00,2008-04-25 18:15:00,2462,0.659,18.034,1.233,14.62278,100.584,68.58,29.464,17.526,31.242,31.242,32.004,37.592,1065,6.1,265716,2.82413403784492,2008-04-25 15:24:00,0.35,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Spring",1,0,0,0,0,0,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"KP3","Non-Frozen","Storm","2008-10",2008-04-25 22:45:00,2008-04-26 02:45:00,10090,2.28,24.638,3.567,6.9088,76.2,50.292,34.036,21.844,49.276,49.276,50.038,53.086,1066,6.1,265716,11.574131779795,2008-04-25 21:56:00,0.816666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Spring",1,0,0,0,0,0,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"KP3","Non-Frozen","Storm","2008-11",2008-06-05 11:14:00,2008-06-05 15:07:00,1184,0.2304,46.99,4.45,10.55878,73.152,60.96,45.72,28.956,0,0,17.526,26.924,1067,6.1,265716,1.35815381836246,2008-06-05 09:37:00,1.61666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Summer",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2008-12",2008-06-07 21:43:00,2008-06-08 08:15:00,26530,3.481,70.358,11.2,6.28142,67.056,54.864,42.672,30.988,0,7.112,55.118,81.026,1068,6.1,265716,30.4322810820575,2008-06-07 21:00:00,0.716666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Summer",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2008-13",2008-06-08 15:20:00,2008-06-08 19:30:00,8640,1.43,19.812,1.667,11.8872,79.248,60.96,25.4,16.764,70.612,71.882,125.73,151.638,1069,6.1,265716,9.9108521880504,2008-06-08 15:04:00,0.266666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Summer",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2008-14",2008-06-09 00:05:00,2008-06-09 08:00:00,51480,5.114,49.022,7.733,6.33984,54.864,38.1,31.496,24.384,53.848,90.424,145.542,171.45,1070,6.1,265716,59.0521609538003,2008-06-08 23:58:00,0.116666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Summer",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"KP3","Non-Frozen","Storm","2008-15",2008-06-12 22:00:00,2008-06-13 10:00:00,23480,2.235,61.722,12.98,4.75488,48.768,38.1,18.796,14.986,0,0,147.066,211.582,1071,6.1,265716,26.9336584925259,2008-06-12 18:29:00,3.51666666666667,"Surface","Dairy","Corn-Soybean-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in the low area","Brookston silt loam","Slow-infiltration","Poorly drained",2,0.3,2008,"Summer",1,0,0,0,0,0,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-1",2021-11-11 13:46:00,2021-11-11 21:59:00,1332,0.1575,17.78,10.53,1.688084,15.24,12.192,7.62,5.842,15.24,15.24,15.24,20.066,1072,7.7,335412,1.21043254266395,2021-11-11 10:01:00,3.75,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Fall",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",,"Previous summer + current fall",0,"No"
"MT1","Non-Frozen","Storm","2022-15",2022-04-20 04:30:00,2022-04-20 19:00:00,314.7,0.0111,0,,,,,,,0,1.524,32.004,52.832,1086,7.7,335412,0.28597831920146,,,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-16",2022-04-20 21:13:00,2022-04-21 20:00:00,3912,0.5137,14.478,6.3,2.298192,9.144,9.144,6.604,5.08,0,0.254,7.366,46.736,1087,7.7,335412,3.55496404422024,,,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-17",2022-04-23 03:00:00,2022-04-23 16:45:00,353.2,0.0111,0.508,0.8833,0.575056,3.048,1.524,0.508,0.508,0.508,1.27,16.51,55.372,1088,7.7,335412,0.320964545096776,2022-04-23 02:11:00,0.816666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-18",2022-04-24 02:00:00,2022-04-24 13:45:00,1998,0.3666,9.652,3.417,2.82448,21.336,15.24,7.62,4.318,0.508,1.016,17.018,55.88,1089,7.7,335412,1.81564881399592,2022-04-24 01:49:00,0.183333333333333,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-19",2022-04-30 23:40:00,2022-05-02 12:45:00,3217,0.0733,14.224,32.98,0.431292,12.192,10.668,7.112,4.572,7.366,7.366,17.272,34.29,1090,7.7,335412,2.92339451182426,2022-04-30 21:01:00,2.65,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-20",2022-05-19 22:56:00,2022-05-20 21:10:00,1172,0.0688,24.638,19.28,1.27762,109.728,54.864,19.812,11.176,16.764,17.78,18.288,33.782,1091,7.7,335412,1.06503524024185,2022-05-19 20:10:00,2.76666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-21",2022-05-26 10:23:00,2022-05-26 16:07:00,258.8,0.0228,6.604,7.133,0.92583,12.192,7.62,5.08,4.064,14.224,14.224,38.862,63.754,1092,7.7,335412,0.23518013666774,2022-05-26 07:07:00,3.26666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Spring",1,0,0,0,0,,1,0,0,0,0,0,"Previous crop",0,"Current fall + spring",0,"No"
"MT1","Non-Frozen","Storm","2022-22",2022-06-15 22:06:00,2022-06-15 22:33:00,21,0.0179,14.224,1.367,10.40892,36.576,35.052,22.86,13.716,1.016,1.016,18.796,31.496,1093,7.7,335412,0.0190833959429001,2022-06-15 21:01:00,1.08333333333333,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-23",2022-07-13 01:08:00,2022-07-13 01:54:00,44.9,0.0247,12.954,0.4667,27.7622,91.44,59.436,25.908,12.954,8.636,15.494,50.292,64.77,1094,7.7,335412,0.0408021179922006,2022-07-13 00:46:00,0.366666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-24",2022-07-15 12:05:00,2022-07-15 14:23:00,146.6,0.0361,22.098,3.983,5.54736,67.056,51.816,23.368,12.192,0,0,32.512,74.422,1095,7.7,335412,0.133220278344245,2022-07-15 08:50:00,3.25,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-25",2022-08-03 06:19:00,2022-08-03 15:23:00,17700,8.399,98.806,7.35,13.44422,134.112,106.68,49.784,32.258,0,0.254,1.016,12.954,1096,7.7,335412,16.0845765804443,2022-08-03 04:33:00,1.76666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-26",2022-08-07 00:24:00,2022-08-08 17:34:00,25310,6.62,66.04,32.2,2.05105,94.488,79.248,49.784,26.67,0,0,99.822,100.076,1097,7.7,335412,23.0000357768953,2022-08-06 23:51:00,0.55,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-27",2022-08-25 09:54:00,2022-08-25 10:53:00,28.7,0.0143,10.414,1.6,6.50748,21.336,19.812,13.716,9.398,15.24,15.24,23.368,26.162,1098,7.7,335412,0.0260806411219634,2022-08-25 08:30:00,1.4,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT1","Non-Frozen","Storm","2022-28",2022-08-28 09:15:00,2022-08-28 20:44:00,310.1,0.0277,11.938,12.65,0.94361,15.24,13.716,8.636,5.334,8.636,8.636,34.29,42.418,1099,7.7,335412,0.281798146756824,2022-08-28 05:43:00,3.53333333333333,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",4.1,0.215,2022,"Summer",1,0,0,0,0,,1,0,0,0,0,0,"Current crop",0,"Current spring + summer",,
"MT2","Non-Frozen","Storm","2022-1",2021-11-11 15:30:00,2021-11-11 19:15:00,78.7,0.0211,17.526,7.733,2.266188,15.24,12.192,7.62,5.842,15.24,15.24,15.24,20.066,1100,5.6,243936,0.098336284927194,2021-11-11 10:01:00,5.48333333333333,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Fall",1,0,0,0,0,,1,1,1,1,1,1,"Previous crop",,"Previous summer + current fall",1,"Yes"
"MT2","Non-Frozen","Storm","2022-18",2022-04-21 00:34:00,2022-04-21 23:00:00,406.2,0.0268,14.478,6.3,2.298192,9.144,9.144,6.604,5.08,0,0.254,7.366,46.736,1117,5.6,243936,0.507550177095632,2022-04-20 21:48:00,2.76666666666667,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Spring",1,0,0,0,0,,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"MT2","Non-Frozen","Storm","2022-19",2022-04-23 07:15:00,2022-04-25 02:00:00,3046,0.4388,9.652,3.417,2.82448,21.336,15.24,7.62,4.318,0.508,1.016,17.018,55.88,1118,5.6,243936,3.80600157418339,,,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Spring",1,0,0,0,0,,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"MT2","Non-Frozen","Storm","2022-20",2022-05-01 01:45:00,2022-05-03 21:30:00,1808,0.0435,14.224,32.98,0.431292,12.192,10.668,7.112,4.572,7.366,7.366,17.272,34.29,1119,5.6,243936,2.25911058638331,2022-04-30 21:01:00,4.73333333333333,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Spring",1,0,0,0,0,,1,1,1,1,1,1,"Previous crop",0,"Current fall + spring",1,"Yes"
"MT2","Non-Frozen","Storm","2022-21",2022-08-03 08:14:00,2022-08-03 10:45:00,977.7,0.5536,97.028,6.15,15.77594,134.112,106.68,49.784,32.258,0,0.254,1.016,12.954,1120,5.6,243936,1.2216440377804,2022-08-03 04:33:00,3.68333333333333,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"MT2","Non-Frozen","Storm","2022-22",2022-08-07 00:45:00,2022-08-07 08:45:00,992.4,0.1975,28.956,2.133,13.57376,94.488,79.248,49.784,26.67,0,0,99.822,100.076,1121,5.6,243936,1.24001180637544,2022-08-06 23:51:00,0.9,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"MT2","Non-Frozen","Storm","2022-23",2022-09-20 12:15:00,2022-09-20 14:30:00,15.8,0.0075,10.16,3.183,3.19278,12.192,10.668,9.144,6.858,0,0,0.508,14.732,1122,5.6,243936,0.0197422274695002,2022-09-20 09:15:00,3,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2022,"Summer",1,0,0,0,0,,1,1,1,1,1,1,"Current crop",0,"Current spring + summer",,
"MT2","Non-Frozen","Storm","2023-1",2022-11-05 18:30:00,2022-11-06 04:30:00,24.9,0.0039,40.894,17.95,2.278126,12.192,10.668,8.636,7.366,2.032,2.032,2.032,21.082,1123,5.6,243936,0.0311127508854782,2022-11-05 04:24:00,14.1,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2023,"Fall",,,,,,,,,,,,,"Previous crop",,"Previous summer + current fall",,
"MT2","Non-Frozen","Storm","2023-12",2023-04-16 08:45:00,2023-04-17 05:53:00,8568,0.483,22.606,15.58,1.450594,21.336,15.24,10.668,7.62,3.81,3.81,3.81,15.494,1134,5.6,243936,10.7057851239669,2023-04-16 06:33:00,2.2,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2023,"Spring",,,,,,,,,,,,,"Previous crop",,"Current fall + spring",,
"MT2","Non-Frozen","Storm","2023-13",2023-04-17 14:59:00,2023-04-23 23:00:00,18940,0.346,22.352,35.28,0.633476,21.336,13.716,7.62,4.826,0,0,26.416,28.702,1135,5.6,243936,23.6656828020464,,,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2023,"Spring",,,,,,,,,,,,,"Previous crop",,"Current fall + spring",,
"MT2","Non-Frozen","Storm","2023-14",2023-04-30 14:30:00,2023-05-02 02:15:00,1094,0.0264,1.524,8.983,0.1696466,3.048,1.524,0.508,0.254,0.508,7.112,8.382,33.528,1136,5.6,243936,1.36696182605274,,,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2023,"Spring",,,,,,,,,,,,,"Previous crop",,"Current fall + spring",,
"MT2","Non-Frozen","Storm","2023-15",2023-05-06 05:45:00,2023-05-09 23:45:00,5789,0.4142,22.098,67.37,0.327914,27.432,16.764,13.208,8.89,5.842,5.842,14.478,15.748,1137,5.6,243936,7.23340220385675,2023-05-06 04:28:00,1.28333333333333,"Surface","Dairy","Grass Pasture","Pasture/Hay","Pasture/Hay","No",,"Loyal silt loam","Slow-infiltration","Moderately well drained",2.4,0.215,2023,"Spring",,,,,,,,,,,,,"Previous crop",,"Current fall + spring",,
"P1","Non-Frozen","Storm","2004-1",2003-11-23 13:15:00,2003-11-23 15:10:00,569.6,0.2194,42.8244,11.72,3.65506,30.7848,26.5176,16.1544,10.9728,0,0,0,0,1138,20.5,892980,0.194421017268024,2003-11-23 03:25:00,9.83333333333333,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Fall",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",,"Previous summer + current fall",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-10",2004-03-29 01:00:00,2004-03-29 02:47:00,55.3,0.02188,20.447,4.483,4.56184,13.716,12.3444,10.16,7.874,0,0,6.6294,11.2014,1147,20.5,892980,0.0188754955318148,2004-03-28 22:06:00,2.9,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-11",2004-05-08 22:00:00,2004-05-09 03:08:00,12600,2.02,35.5854,4.133,8.6106,113.0808,94.7928,53.6956,30.5308,24.9682,24.9682,27.7114,43.7134,1148,20.5,892980,4.30074581737553,,,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-12",2004-05-13 01:00:00,2004-05-13 02:15:00,59.2,0.03892,13.0556,1.1,11.86942,83.5152,56.0832,23.8252,12.5984,0,0,64.4398,66.9544,1149,20.5,892980,0.0202066787610025,2004-05-13 00:34:00,0.433333333333333,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-13",2004-05-13 22:40:00,2004-05-13 23:38:00,88.3,0.0711,7.366,1.25,5.8928,27.7368,19.3548,11.0744,6.9088,14.4272,14.4272,76.3524,81.3816,1150,20.5,892980,0.0301393536249412,2004-05-13 21:25:00,1.25,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-14",2004-05-14 16:00:00,2004-05-14 19:00:00,41.8,0.00722,7.3152,6.683,1.094486,2.7432,2.7432,1.8288,1.8288,7.5946,22.0218,83.947,88.9762,1151,20.5,892980,0.0142675535846268,2004-05-14 11:51:00,4.15,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
"P1","Non-Frozen","Storm","2004-15",2004-05-20 06:48:00,2004-05-20 07:40:00,48.6,0.04355,20.5486,1.867,11.00836,64.008,49.2252,20.9804,12.7762,0,0.2286,17.8816,95.6056,1152,20.5,892980,0.016588591009877,2004-05-20 05:23:00,1.41666666666667,"Surface","Dairy","Corn-Alfalfa","Cultivated Crops","Cultivated Crops","Yes","Random tile in waterways","Hortonville silt loam","Moderate-infiltration","Well drained",4,0.31,2004,"Spring",0.95,0,0,0,0,,0.95,0.95,0.95,0.95,0.95,0.95,"Previous crop",0,"Current fall + spring",0.95,"Partial"
